Giá (tỷ VNĐ),Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Hướng_sin,Hướng_cos,Tình trạng nội thất_encoded
7.7,49.0,3.897435053981016,12.572371141874244,4.0,4.0,4.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.0
8.7,48.0,4.0,12.0,4.0,5.0,3.0,7.688481542509216,8.562232814027372,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.9,48.0,4.0,12.0,4.0,5.0,5.0,7.688481542509216,7.317671552566825,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.1
6.2,82.0,5.041825066382213,16.263951827039392,4.0,3.0,3.0,7.688481542509216,7.524020002172261,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
8.0,90.0,9.0,10.0,4.0,4.0,3.0,7.688481542509216,6.842725759056845,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.75,27.9,3.3,8.0,2.0,2.0,2.0,7.688481542509216,7.792148751221896,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.1
35.0,111.0,6.0,18.5,4.0,4.0,1.4866071428571428,7.688481542509216,8.160604352076163,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.0,24.0,2.727636339397171,8.798826901281197,3.0,3.0,1.0,7.688481542509216,7.792148751221896,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.0,60.0,4.312771730569565,13.912166872805049,2.0,2.0,1.607142857142857,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,50.0,4.5,12.0,2.0,1.0,1.3392857142857142,7.688481542509216,7.702614290369129,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
10.8,120.0,4.0,30.0,2.0,2.0,3.214285714285714,7.688481542509216,6.832775557727817,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.9,22.0,2.61151297144012,8.424235391742318,2.0,2.0,2.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.0,45.0,3.73496987939662,12.048289933537482,2.0,2.0,1.2053571428571428,7.688481542509216,7.432111542221221,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.9,48.0,4.0,12.0,2.0,2.0,1.2857142857142856,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.149,36.0,3.340658617698013,10.776318121606494,3.0,2.0,2.0,7.688481542509216,6.405932261217798,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.6,38.0,3.432200460346103,11.071614388213234,3.0,3.0,4.0,11.577636567407344,10.412196003910068,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
8.0,80.0,4.979959839195493,16.064386578049977,6.0,5.0,1.0,7.688481542509216,6.397702470342614,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.9,63.0,4.0,16.0,1.0,1.0,3.375,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,40.0,3.521363372331802,11.359236684941296,4.0,4.0,6.0,11.577636567407344,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.75,81.0,5.01098792654702,16.16447718240974,3.0,3.0,1.4464285714285714,7.631757021692561,6.937551855472287,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,100.0,4.3,23.0,1.0,1.0,5.357142857142857,7.565490009775172,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.1,60.0,5.0,12.0,4.0,4.0,3.0,4.942532781780636,8.113590628054741,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
1.28,85.0,5.0,17.0,3.0,2.0,2.0,7.688481542509216,6.81025789988167,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.85,55.0,4.129164564412516,13.319885691653274,3.0,3.0,1.0,7.688481542509216,7.432111542221221,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.6,182.0,7.511324783285569,24.23007994608248,10.0,5.5,3.0,5.397755175784542,7.799938793946135,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.5
3.19,22.0,4.6,6.2,2.0,2.0,2.0,7.688481542509216,6.655102085369827,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.9,60.0,4.312771730569565,13.912166872805049,4.0,5.0,1.0,7.688481542509216,7.690092454674562,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.2,63.0,8.0,8.0,3.0,1.0,2.0,7.688481542509216,8.562232814027372,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.818,22.0,2.61151297144012,8.424235391742318,3.0,3.0,1.0,11.577636567407344,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.8,90.0,5.0,18.0,4.0,5.0,3.0,7.688481542509216,6.793514818435249,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.5
5.25,22.0,5.0,4.3,1.0,2.0,2.0,7.688481542509216,8.294128236444138,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.3
8.8,54.0,5.0,11.0,4.0,3.0,3.0,7.688481542509216,6.599245004887587,0,0,0,1,4,-1.0,-1.8369701987210292e-16,1.5
3.25,43.0,3.651027252705737,11.7775072667927,2.0,2.0,1.1517857142857142,7.631757021692561,6.692684622903978,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
20.5,591.0,17.0,38.0,3.0,3.0,10.553571428571429,3.486212360648896,7.587300007519364,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.35,62.0,5.0,14.0,3.0,2.0,2.0,4.942532781780636,5.487372502443793,0,0,0,1,4,1.2246467991473532e-16,-1.0,1.3
7.9,70.0,4.658325879540847,15.026857675938212,4.0,5.0,1.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.28,98.0,8.0,13.0,4.0,3.0,3.0,7.688481542509216,7.524020002172261,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
1.2,48.0,3.6,13.333333333333332,2.0,2.0,1.0,7.688481542509216,4.142287099927475,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
23.8,252.0,9.0,25.0,5.0,5.0,4.0,7.688481542509216,10.48140312805474,1,0,0,0,4,0.7071067811865476,0.7071067811865476,1.5
3.5,126.0,9.0,14.0,3.0,3.0,2.0,7.631757021692561,6.321064292696552,1,0,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
5.95,50.0,5.2,9.5,4.0,4.0,4.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
11.8,72.0,4.0,18.0,2.0,2.0,1.0,7.688481542509216,7.691184378054741,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.3,90.0,5.0,18.0,2.0,2.0,1.0,7.688481542509216,6.492965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.89,63.0,4.0,15.0,4.0,4.0,1.0,7.688481542509216,5.300713096401806,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
15.7,95.0,5.0,19.0,5.0,6.0,3.0,7.688481542509216,11.179302780493105,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.5
18.5,71.0,6.5,11.0,5.0,6.0,4.0,7.631757021692561,7.986064292696552,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.35,146.0,7.3,20.0,3.0,3.0,2.6071428571428568,3.856690834147931,7.400376930596286,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
8.3,88.0,4.0,22.0,3.0,3.0,1.5714285714285712,7.688481542509216,8.932278001955035,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.39,65.0,4.5,12.0,4.0,5.0,4.0,7.688481542509216,7.262235527601995,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
6.9,40.0,3.6,11.0,4.0,5.0,3.0,7.688481542509216,8.011101725823304,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.5,80.0,5.0,16.0,3.0,3.0,1.4285714285714286,7.631757021692561,9.018207149839409,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,171.0,7.0,25.0,3.0,4.0,2.0,7.688481542509216,5.386745004887586,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.8,56.0,4.166533331199932,13.44043010064494,4.0,2.0,2.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
9.7,85.0,5.0,17.0,6.0,5.0,1.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.58,35.0,3.293933818400121,10.625592962581036,1.0,1.0,1.875,4.931075001879841,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,45.0,4.5,10.0,4.0,4.0,5.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,55.9,4.0,14.1,2.0,2.0,2.0,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
8.0,600.0,20.0,30.0,5.0,2.0,2.0,3.668603033265204,7.792148751221896,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
23.5,80.0,7.0,11.0,3.0,3.0,3.0,7.688481542509216,8.89888246816722,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.5
1.95,68.0,4.0,17.0,3.0,2.0,1.2142857142857142,7.688481542509216,3.8791903257339264,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
14.8,80.0,5.0,16.0,10.0,5.5,1.0,7.688481542509216,9.917245004887588,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.6,84.0,6.0,14.0,6.0,6.0,4.0,7.688481542509216,6.01616568723286,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
16.7,67.0,3.6,20.0,6.0,5.0,3.0,7.688481542509216,8.562232814027372,0,1,0,0,4,1.0,6.123233995736766e-17,1.3
12.5,120.0,5.0,24.0,5.0,5.0,4.0,7.688481542509216,6.827021430898851,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.55,40.0,4.0,10.0,3.0,2.0,3.0,7.688481542509216,6.560925001437526,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.7,154.0,7.0,22.0,3.0,3.0,2.75,3.668603033265204,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.1,68.0,6.0,11.0,2.0,2.0,2.0,7.631757021692561,7.741464711632455,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.8,52.0,4.0,13.0,4.0,3.0,4.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.5,85.0,5.0,17.0,4.0,4.0,4.0,7.688481542509216,6.9976263209343,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
3.45,100.0,5.0,20.0,4.0,2.0,1.0,3.486212360648896,4.937626320934301,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
13.9,120.0,8.0,15.0,4.0,4.0,3.0,7.688481542509216,5.67253809678971,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,150.0,6.0,25.0,2.0,1.0,4.017857142857142,7.688481542509216,10.48140312805474,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.45,92.0,4.1,23.0,4.0,3.0,3.0,7.688481542509216,6.492965628054741,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
4.2,100.0,5.0,20.0,4.0,5.0,3.0,7.565490009775172,7.565490009775172,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.1
2.45,12.0,3.0,4.0,3.0,3.0,1.0,7.688481542509216,6.955032773930687,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
5.85,67.7,4.4,15.4,4.0,4.0,3.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.9,60.0,4.312771730569565,13.912166872805049,2.0,2.0,1.607142857142857,7.688481542509216,8.796530776750133,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.08,60.0,4.312771730569565,13.912166872805049,3.0,3.0,1.0714285714285714,7.688481542509216,4.142287099927475,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
7.59,72.0,6.0,12.0,3.0,3.0,2.0,7.688481542509216,8.932278001955035,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
1.48,74.0,4.0,18.5,3.0,2.0,1.0,4.942532781780636,5.014980001777303,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
6.35,64.0,5.0,12.8,6.0,5.0,4.0,7.688481542509216,9.755677277170532,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.999,77.0,4.0,24.0,4.0,4.0,4.0,7.688481542509216,6.955032773930687,0,0,1,0,2,0.7071067811865476,-0.7071067811865475,1.1
13.5,80.0,4.0,20.0,4.0,4.0,1.0714285714285714,7.688481542509216,14.27327241716385,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.97,55.0,4.0,15.5,3.0,2.0,2.0,7.688481542509216,6.530438238169168,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.28,27.0,2.8930952282978866,9.332565252573827,3.0,3.0,1.0,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,140.0,6.587867636800242,21.25118592516207,3.0,3.0,2.5,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
28.0,115.0,7.0,18.0,6.0,5.0,4.0,7.688481542509216,8.011101725823304,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.5,95.0,5.0,19.0,2.0,3.0,3.0,7.688481542509216,6.827021430898851,0,0,1,0,4,0.0,1.0,1.5
17.2,55.0,4.0,13.75,2.0,2.0,1.0,11.577636567407344,10.412196003910068,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.2,68.0,4.591296113299599,14.810632623547091,6.0,5.0,4.0,11.577636567407344,10.773942110407988,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
5.0,52.0,4.0,13.0,3.0,3.0,2.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.399,149.0,4.1,36.0,5.0,5.0,1.5964285714285713,7.688481542509216,8.89888246816722,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
13.0,85.0,4.5,20.0,4.0,4.0,1.138392857142857,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.98,112.0,5.892367945062494,19.00763853245966,4.0,4.0,1.5,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,35.0,3.8,9.0,4.0,4.0,5.0,11.577636567407344,8.319607699827056,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,38.0,6.1,6.229508196721312,5.0,4.0,4.0,7.688481542509216,9.551834178452554,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
6.3,60.0,3.7,16.2,3.0,2.0,2.0,7.631757021692561,7.526170593985395,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
16.0,50.0,3.9370039370059056,12.70001270001905,5.0,5.0,1.0,11.577636567407344,9.63366000651678,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.79,52.0,4.5,12.0,3.0,3.0,1.0,7.688481542509216,6.374656820403448,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.75,32.0,3.4,10.0,2.0,3.0,3.0,7.688481542509216,7.100345670061038,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.5,80.0,4.0,20.0,5.0,5.0,5.0,7.688481542509216,6.272079465158497,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.5
3.95,56.0,4.0,13.0,2.0,2.0,2.0,7.688481542509216,6.492965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.1,37.0,4.8,8.0,2.0,2.0,2.0,7.688481542509216,7.799938793946135,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.78,30.0,3.0,10.0,2.0,2.0,1.0,7.688481542509216,6.832775557727817,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.3
1.45,76.0,4.853864439804639,15.657627225176254,2.0,2.0,2.0357142857142856,7.688481542509216,6.3631208374063215,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,1.3
7.3,87.0,5.193264869039514,16.752467319482303,4.0,4.0,1.1651785714285714,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.52,15.0,3.0,5.0,2.0,1.0,2.0,7.688481542509216,3.8791903257339264,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
4.85,150.0,5.0,30.0,8.0,6.0,2.0,4.942532781780636,7.382675003491133,0,1,0,0,4,0.0,1.0,1.3
4.45,82.0,4.0,20.5,3.0,3.0,2.0,4.931075001879841,7.051383338763984,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.5
7.3,60.0,4.0,15.0,3.0,3.0,3.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.05,50.0,3.9370039370059056,12.70001270001905,3.0,2.0,2.0,7.688481542509216,6.439029035411346,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.8,41.0,3.8,11.0,3.0,3.0,2.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.75,32.0,4.1,8.0,2.0,2.0,2.0,7.688481542509216,8.932278001955035,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
8.7,52.0,3.7,14.0,4.0,3.0,2.0,7.688481542509216,8.28166081213178,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.4,45.0,4.5,10.0,4.0,4.0,4.0,11.577636567407344,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.6,49.0,4.0,13.0,2.0,2.0,2.0,7.688481542509216,8.562232814027372,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.0,72.0,4.3,17.0,2.0,2.0,1.9285714285714284,7.688481542509216,8.562232814027372,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.55,140.0,5.0,28.0,3.0,2.0,2.5,4.942532781780636,6.619607699827056,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.54,30.0,5.0,6.0,3.0,3.0,1.0,7.688481542509216,6.754126091206596,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.29,45.0,4.2,10.0,2.0,2.0,2.0,7.688481542509216,5.557043940875026,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
2.4,20.0,4.2,4.761904761904762,3.0,3.0,3.0,7.688481542509216,7.087872502443792,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.5,55.0,4.129164564412516,13.319885691653274,5.0,5.0,1.0,7.631757021692561,6.925306256109483,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.3,72.0,6.5,11.076923076923077,2.0,2.0,1.9285714285714284,7.688481542509216,6.439029035411346,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.75,104.0,5.0,21.0,2.0,2.0,2.7857142857142856,7.688481542509216,6.450350006982267,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.91,221.0,5.0,45.0,12.0,3.0,1.0,3.668603033265204,5.340993339850114,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.3,32.0,3.1496031496047245,10.16001016001524,3.0,3.0,5.0,11.577636567407344,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.5,106.0,5.3,21.0,4.0,5.0,4.0,7.688481542509216,5.892913891604215,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
6.5,56.0,4.166533331199932,13.44043010064494,2.0,2.0,1.5,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.95,75.0,4.8218253804964775,15.55427542095638,2.0,2.0,2.0,7.688481542509216,8.89888246816722,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.89,56.0,4.0,14.0,2.0,2.0,1.5,7.688481542509216,6.492965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.22,32.0,4.0,8.0,2.0,1.0,1.0,7.688481542509216,4.142287099927475,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
30.0,80.0,4.979959839195493,16.064386578049977,5.0,5.0,1.0,11.577636567407344,9.181146161365517,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.25,45.0,4.1,11.0,5.0,3.0,4.0,7.688481542509216,8.28166081213178,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.89,52.0,4.0,13.0,3.0,2.0,2.0,7.688481542509216,9.286908826404462,0,0,1,0,3,1.0,6.123233995736766e-17,1.3
75.0,196.1,10.5,19.0,5.0,5.0,4.0,7.688481542509216,13.927300007519364,1,0,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
5.5,25.0,3.0,8.0,2.0,3.0,1.0,7.688481542509216,7.262235527601995,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,130.0,6.5,20.0,3.0,3.0,2.321428571428572,7.688481542509216,10.48140312805474,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.85,52.0,6.5,8.0,3.0,3.0,2.0,7.688481542509216,5.557043940875026,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.3
3.95,48.0,5.0,10.0,2.0,2.0,2.0,7.631757021692561,10.353368756109482,0,0,0,1,4,0.0,1.0,1.3
9.5,70.0,4.8,14.0,3.0,4.0,4.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
10.7,52.0,4.2,13.0,5.0,5.0,1.0,7.688481542509216,8.89888246816722,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
6.79,56.2,4.1,13.7,4.0,6.0,1.0,7.688481542509216,9.755677277170532,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.6,51.25,4.1,12.5,5.0,3.0,1.0,7.688481542509216,6.397702470342614,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
22.0,66.0,4.523273151159457,14.5912037134176,6.0,5.0,6.0,11.577636567407344,10.95028824104422,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.6,56.0,4.25,13.0,2.0,2.0,1.5,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.98,56.0,4.0,14.0,4.0,3.0,4.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.88,56.0,4.166533331199932,13.44043010064494,3.0,3.0,1.0,7.688481542509216,6.560925001437526,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,40.0,3.521363372331802,11.359236684941296,4.0,4.0,5.0,11.577636567407344,8.208207149839408,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.6,27.0,5.0,5.5,2.0,2.0,2.0,7.688481542509216,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
0.83,125.0,5.0,25.0,2.0,1.0,3.3482142857142856,3.856690834147931,6.144992315211671,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.1
0.98,16.0,4.0,4.0,1.0,1.0,1.0,7.688481542509216,7.949256525989205,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.1
10.5,108.0,7.0,15.0,4.0,4.0,3.0,7.631757021692561,8.388523535161866,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
46.0,436.0,12.0,36.0,9.0,5.0,6.0,7.688481542509216,9.551834178452554,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
17.5,100.0,5.0,20.0,5.0,5.0,1.0714285714285714,7.688481542509216,9.551834178452554,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,58.0,4.240283009422838,13.678332288460767,4.0,5.0,1.0,7.688481542509216,7.792148751221896,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.65,60.0,4.0,15.0,3.0,2.0,2.0,7.688481542509216,7.262235527601995,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.58,40.0,5.0,8.0,4.0,4.0,1.0,7.688481542509216,8.294128236444138,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
2.75,20.0,2.4899799195977463,8.032193289024988,1.0,1.0,1.0714285714285714,7.688481542509216,6.405932261217798,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.95,204.0,5.0,26.0,1.0,1.0,2.0,7.688481542509216,7.565490009775172,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
9.8,120.0,6.0,20.0,1.0,1.0,1.0,7.688481542509216,11.179302780493105,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.69,17.5,3.5,5.0,1.0,1.0,2.0,7.688481542509216,5.663406124443913,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.3
11.68,31.5,3.5,9.0,3.0,3.0,1.0,7.688481542509216,8.562232814027372,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.0
8.95,57.0,5.0,10.0,4.0,3.0,1.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.95,30.0,8.0,3.75,3.0,3.0,1.0,7.688481542509216,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.5,98.0,5.511805511808268,17.78001778002667,3.0,2.0,2.0,7.631757021692561,7.741464711632455,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
8.38,49.0,4.0,12.5,4.0,5.0,4.0,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
2.05,36.0,4.0,9.0,2.0,2.0,1.0,7.688481542509216,6.374656820403448,0,1,0,0,3,0.7071067811865476,0.7071067811865476,1.5
1.3,12.0,1.9287301521985911,6.221710168382551,2.0,2.0,3.0,7.688481542509216,6.9676539831659445,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.9,57.0,4.0,14.0,2.0,2.0,2.0,7.688481542509216,7.262235527601995,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
3.6,68.0,4.0,15.0,3.0,3.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.5,45.0,4.0,12.0,4.0,4.0,5.0,7.688481542509216,6.560925001437526,0,1,0,0,4,1.0,6.123233995736766e-17,1.3
5.59,42.5,4.0,11.0,5.0,5.0,4.0,7.688481542509216,6.530438238169168,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
6.5,88.0,5.0,17.0,3.0,3.0,2.0,7.688481542509216,10.48140312805474,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
