Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Diện tích (m2)_log,Giá_per_m2_log,Giá bán_numeric_log
10.0,4.0,13.0,2.0,3.0,2.0,175000000.0,5.0,0.3076923076923077,2.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6949100671.14094,6466669433.246384,2.3978952727983707,18.980296537602072,21.282881625453264
30.0,4.0,13.0,4.0,3.0,2.0,233333333.33333334,7.0,0.3076923076923077,4.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6622519685.039371,6466669433.246384,3.4339872044851463,19.267978608625285,22.66917598614458
66.0,5.0,14.0,3.0,3.0,3.0,136363636.36363637,6.0,0.35714285714285715,11.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6550568627.45098,6466669433.246384,4.204692619390966,18.73083567958954,22.920490414393743
69.8,3.78,19.0,1.0,3.0,3.0,164756446.99140403,4.0,0.19894736842105262,17.45,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7140650000.0,6466669433.246384,4.259859000699674,18.919978868616855,23.165612872402573
18.0,4.0,13.0,2.0,3.0,2.0,55444444.44444445,5.0,0.3076923076923077,3.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6085953846.153846,6466669433.246384,2.9444389791664403,17.830892094415645,20.721263835277743
34.0,3.4,13.0,3.0,4.0,5.0,167647058.82352942,7.0,0.26153846153846155,4.857142857142857,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,13522727272.727272,9381090243.90244,3.5553480614894135,18.937371493135668,22.463732011962353
53.0,4.4,12.0,2.0,2.0,2.0,79245283.01886792,4.0,0.3666666666666667,13.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7817513513.513514,6466669433.246384,3.9889840465642745,18.18805846130266,22.15835036247383
61.5,3.8,16.2,4.0,4.0,4.0,243902439.02439025,8.0,0.2345679012345679,7.6875,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7516624000.0,6466669433.246384,4.135166556742356,19.31227886733615,23.431316038115288
71.0,5.0,14.0,3.0,2.0,2.0,52816901.40845071,5.0,0.35714285714285715,14.2,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5397500000.0,7027260869.565217,4.276666119016055,17.782341818820747,22.045021677195397
36.0,4.0,13.0,2.0,2.0,3.0,111111111.1111111,4.0,0.3076923076923077,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6135327868.852459,6466669433.246384,3.6109179126442243,18.526041268610193,22.109560198316302
64.0,4.0,16.0,4.0,3.0,3.0,109218750.0,7.0,0.25,9.142857142857142,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,5080400000.0,6466669433.246384,4.174387269895637,18.508863318988396,22.667746393335193
16.0,4.5,17.0,2.0,2.0,3.0,178125000.0,4.0,0.2647058823529412,4.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7790000000.0,6466669433.246384,2.833213344056216,18.997996114601225,21.770584831577846
86.0,4.0,13.0,2.0,3.0,2.0,23255813.953488372,5.0,0.3076923076923077,17.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2866666666.6666665,4013214285.714286,4.465908118654584,16.96206576425285,21.416413018006356
30.0,3.5,10.0,2.0,2.0,2.0,158333333.33333334,4.0,0.35,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6936442622.95082,6466669433.246384,3.4339872044851463,18.880213079646595,22.28141045520349
150.0,4.0,13.0,5.0,3.0,2.0,52000000.0,8.0,0.3076923076923077,18.75,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,5.017279836814924,17.76675429577647,22.77738957077016
30.8,4.03,12.0,2.0,2.0,1.0,118506493.50649351,4.0,0.3358333333333334,7.7,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6527738095.238095,6466669433.246384,3.459466289786131,18.59047832299964,22.017993004814784
100.0,5.0,20.0,3.0,2.0,2.0,41500000.00000001,5.0,0.25,20.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,2280900000.0,2831944954.1284404,4.61512051684126,17.541204009297314,22.146374171429983
70.0,4.2,16.5,3.0,2.0,2.0,99571428.57142857,5.0,0.2545454545454546,14.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7817513513.513514,6466669433.246384,4.2626798770413155,18.416385829712524,22.664881061862317
75.0,5.0,15.0,3.0,4.0,3.0,90666666.66666667,7.0,0.3333333333333333,10.714285714285714,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6231481481.481482,6466669433.246384,4.330733340286331,18.322700346621573,22.64018844927553
35.0,3.4,10.0,3.0,3.0,4.0,185714285.7142857,6.0,0.33999999999999997,5.833333333333333,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7396108433.73494,6466669433.246384,3.58351893845611,19.039719957743205,22.59506801400185
50.0,10.0,5.0,4.0,3.0,3.0,134000000.0,7.0,2.0,7.142857142857143,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,7789496503.496504,6466669433.246384,3.9318256327243257,18.71335036537787,22.625373363492585
40.0,4.0,10.0,2.0,2.0,2.0,105000000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,5883134831.460674,6466669433.246384,3.713572066704308,18.46947091764561,22.15835036247383
127.0,6.6,19.0,3.0,3.0,3.0,103858267.71653543,6.0,0.34736842105263155,21.166666666666668,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7018636363.636364,6466669433.246384,4.852030263919617,18.45853772684555,23.30272480375145
36.0,4.0,9.0,2.0,2.0,2.0,19444444.444444444,4.0,0.4444444444444444,9.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,1633478260.8695652,6466669433.246384,3.6109179126442243,16.783072005980138,20.36659089443625
116.0,4.5,26.0,4.0,2.0,2.0,22413793.103448275,6.0,0.17307692307692307,19.333333333333332,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,2480000000.0,2273320000.0,4.762173934797756,16.925187135482865,21.678777282358464
60.0,3.5,13.0,4.0,3.0,3.0,89166666.66666667,7.0,0.2692307692307692,8.571428571428571,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,5839854545.454545,6466669433.246384,4.110873864173311,18.30601784684718,22.400362398041242
57.1,4.0,13.0,4.0,5.0,2.0,97197898.42381786,9.0,0.3076923076923077,6.344444444444445,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,4.062165663857866,18.392259658331078,22.437063764884936
60.0,5.0,12.0,2.0,1.0,1.0,127666666.66666667,3.0,0.4166666666666667,20.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,4.110873864173311,18.66493326630971,22.75927782082946
51.8,4.5,15.0,2.0,3.0,3.0,151544401.54440156,5.0,0.3,10.36,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,3.966511190712216,18.83638922607402,22.783779368868117
82.0,4.7,17.5,5.0,5.0,2.0,145121951.2195122,10.0,0.26857142857142857,8.2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,7649812500.0,6466669433.246384,4.418840607796598,18.793084996690396,23.19980423714793
70.0,4.2,17.0,3.0,3.0,2.0,55714285.71428572,6.0,0.24705882352941178,11.666666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5579543478.26087,6466669433.246384,4.2626798770413155,17.83574716598137,22.08424239033842
182.0,4.0,13.0,10.0,6.0,3.0,52747252.74725275,16.0,0.3076923076923077,11.375,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,7516624000.0,7871375000.0,5.209486152841421,17.78102226730174,22.98502893552437
84.0,7.0,12.0,5.0,5.0,5.0,178571428.57142857,10.0,0.5833333333333334,8.4,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,5753333333.333333,6466669433.246384,4.442651256490317,19.000499244805308,23.431316038115288
70.1,4.1,17.0,2.0,3.0,1.0,74179743.22396576,5.0,0.24117647058823527,14.02,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7558333333.333333,6466669433.246384,4.264087336809195,18.122001681974016,22.3719244627261
33.3,3.7,9.0,4.0,3.0,3.0,162162162.16216218,7.0,0.41111111111111115,4.757142857142857,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,6798836734.693877,6466669433.246384,3.535145354171894,18.90410739969691,22.409664790701825
52.0,3.5,15.0,2.0,2.0,2.0,122692307.6923077,4.0,0.23333333333333334,13.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6622519685.039371,6466669433.246384,3.970291913552122,18.625190223872153,22.57643393445985
32.8,2.62,12.5,2.0,3.0,2.0,417682926.82926834,5.0,0.2096,6.56,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8547500000.0,6466669433.246384,3.520460802488973,19.850233156784554,23.340661669853482
43.0,3.5,11.0,3.0,3.0,2.0,108837209.30232558,6.0,0.3181818181818182,7.166666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7702500000.0,6466669433.246384,3.784189633918261,18.50536384037044,22.26656394708964
36.0,4.0,9.0,4.0,3.0,4.0,163333333.33333334,7.0,0.4444444444444444,5.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6135327868.852459,6466669433.246384,3.6109179126442243,18.911303666523285,22.494822599027014
82.0,5.0,18.5,2.0,3.0,2.0,70731707.31707317,5.0,0.2702702702702703,16.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,10463750000.0,6466669433.246384,4.418840607796598,18.07440452137246,22.4811237546712
100.0,5.0,20.0,4.0,3.0,2.0,42000000.0,7.0,0.25,14.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4826153846.153846,4013214285.714286,4.61512051684126,17.553180200057167,22.15835036247383
42.0,5.0,17.0,4.0,6.0,6.0,309523809.52380955,10.0,0.29411764705882354,4.2,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,9356666666.666666,9381090243.90244,3.7612001156935624,19.550545579355347,23.28821519448487
150.0,5.0,30.0,5.0,3.0,3.0,5733333.333333333,8.0,0.16666666666666666,18.75,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,1483333333.3333333,4013214285.714286,5.017279836814924,15.561807827534162,20.57244294837462
63.0,5.0,13.0,3.0,3.0,3.0,119047619.04761904,6.0,0.38461538461538464,10.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6841666666.666667,6466669433.246384,4.1588830833596715,18.595034139497145,22.73816885762201
42.0,3.7,13.5,7.0,4.0,4.0,204761904.76190478,11.0,0.2740740740740741,3.8181818181818183,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,6798836734.693877,6466669433.246384,3.7612001156935624,19.137358426806227,22.875028040322153
68.0,4.2,16.0,3.0,2.0,2.0,56617647.058823526,5.0,0.2625,13.6,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,5111000000.0,2831944954.1284404,4.23410650459726,17.851831297732335,22.071338985505843
85.0,5.0,17.0,4.0,4.0,4.0,108823529.41176471,8.0,0.29411764705882354,10.625,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7212500000.0,6466669433.246384,4.454347296253507,18.505238141169617,22.947889388578854
45.0,5.0,9.0,4.0,5.0,4.0,138888888.8888889,9.0,0.5555555555555556,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8609370000.0,6466669433.246384,3.828641396489095,18.7491848181244,22.555847300854722
116.0,6.3,19.0,1.0,1.0,1.0,105172413.79310344,2.0,0.33157894736842103,58.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7844103896.103896,6466669433.246384,4.762173934797756,18.471111607087455,23.22470178876759
88.0,4.0,22.0,3.0,2.0,2.0,43750000.0,5.0,0.18181818181818182,17.6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3910000000.0,4013214285.714286,4.48863636973214,17.59400219362504,22.071338985505843
105.0,5.5,19.0,3.0,4.0,3.0,71428571.42857143,7.0,0.2894736842105263,15.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4328129629.62963,6466669433.246384,4.663439094112067,18.084208521331153,22.73816885762201
10.0,3.0,3.3,2.0,1.0,2.0,99000000.0,3.0,0.9090909090909092,3.3333333333333335,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,5883134831.460674,6466669433.246384,2.3978952727983707,18.410630418199872,20.71321550210301
54.7,7.5,7.0,2.0,2.0,1.0,35648994.5155393,4.0,1.0714285714285714,13.675,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,1665000000.0,3082500000.0,4.019980146933238,17.389231528145412,21.391095210034887
149.0,4.1,36.0,5.0,3.0,3.0,56369127.516778514,8.0,0.11388888888888887,18.625,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,7789496503.496504,6466669433.246384,5.0106352940962555,17.84743219988465,22.85137848820896
66.0,6.6,10.0,3.0,3.0,3.0,93939393.93939394,6.0,0.6599999999999999,11.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,4.204692619390966,18.358160397616192,22.547815129158746
50.0,4.5,17.0,3.0,3.0,3.0,78000000.0,6.0,0.2647058823529412,8.333333333333334,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6949100671.14094,6466669433.246384,3.9318256327243257,18.17221939747438,22.08424239033842
136.0,8.5,16.0,4.0,2.0,3.0,6250000.0,6.0,0.53125,22.666666666666668,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,2579846153.8461537,2831944954.1284404,4.919980925828125,15.648092181712572,20.560746908625106
28.0,3.2,9.0,3.0,2.0,3.0,70714285.71428572,5.0,0.35555555555555557,5.6,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6085953846.153846,6466669433.246384,3.367295829986474,18.074158185619066,21.406362682157905
105.0,7.5,13.0,3.0,3.0,3.0,104761904.76190476,6.0,0.5769230769230769,17.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,9670000000.0,7027260869.565217,4.663439094112067,18.467200769132713,23.12116110983569
30.0,4.5,17.0,3.0,3.0,3.0,316666666.6666667,6.0,0.2647058823529412,5.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,11000000000.0,9381090243.90244,3.4339872044851463,19.573360257048645,22.97455763565817
